ID,Fuga,BehaviorScoring,LineadeCredito,SaldoTotal,Frecuency_Global,MonetaryValue_Global,Recency_Global
3307,2025832,0,544,500,491,76.25,82.04375,1
3308,2025873,0,698,500,196,50.1428571428571,215.325,9
3309,2026609,0,792,1000,1428,57.6666666666667,395.282857142857,7
3310,2027024,1,192,1500,9798,25.5,206.66,198
3311,2027697,1,284,800,884,28.5,362.96,29
3312,2029285,0,417,700,589,48.5714285714286,206.28,6
3313,2029532,1,503,1000,2461,2,1879.4,227
3314,2029565,0,356,500,443,128.5,132.22,4
3315,2031233,0,571,1000,773,16.7272727272727,91.4145454545455,3
3316,2031240,1,242,500,2174,14.3333333333333,197.578823529412,4
3317,2031605,0,409,2000,2016,110,189.74,45
3318,2031630,0,644,2000,59,26.2307692307692,126.087857142857,17
3319,2032197,0,506,500,70,44.5,217.8,9
3320,2032508,0,385,500,305,41.5,238.506666666667,1
3321,2032792,0,242,500,369,59.2,124.733333333333,2
3322,2033802,1,467,500,1185,30.5,605.6875,221
3323,2034374,0,707,500,100,100.333333333333,111.95,9
3324,2034447,1,371,1200,3607,9.80952380952381,540.8,115
3325,2038218,1,353,2000,3677,13,253.95,24
3326,2038711,0,637,700,395,28.5833333333333,336.419230769231,9
3327,2039515,0,609,700,446,49.8333333333333,265.035714285714,10
3328,2039741,0,602,500,464,30.3333333333333,158.372222222222,5
3329,2039944,0,553,500,537,109.666666666667,192.85,26
3330,2040011,0,808,1000,632,51.8,232.275,78
3331,2040112,1,334,1000,1223,21.3636363636364,79.642,124
3332,2040359,0,376,1500,621,110.666666666667,144.925,0
3333,2040991,0,662,2400,937,46.8571428571429,156.785,24
3334,2041409,0,505,800,596,80,410.533333333333,14
3335,2042046,1,815,7600,842,18.5555555555556,175.7335,9
3336,2042422,1,453,500,717,18.1,37.085,122
3337,2043023,0,681,1800,1752,149,125.206666666667,4
3338,2043124,1,423,600,363,18.5555555555556,91.7911764705882,29
3339,2043677,0,481,1000,996,32.4,157.928571428571,0
3340,2044965,0,623,700,197,80.5,296.6,10
3341,2045232,1,334,800,2385,29.4444444444444,258.94,19
3342,2045957,1,265,700,299,7,103.7,275
3343,2047993,0,351,500,506,62,105.002727272727,5
3344,2048833,0,683,1500,149,46,167.22,12
3345,2049604,0,649,1200,409,67.3333333333333,112.998571428571,3
3346,2049936,0,396,500,537,37.8333333333333,137.395,19
3347,2050113,1,499,1300,1010,17,112.653,14
3348,2050175,1,521,800,847,17.875,335.662222222222,64
3349,2050897,0,588,1400,1428,24.9285714285714,148,8
3350,2051675,1,416,800,2259,18.5555555555556,52.123,9
3351,2052144,0,413,1000,656,164,95.7157142857143,2
3352,2052674,1,336,600,520,10,295.96,158
3353,2055717,0,571,1200,765,41.75,84.96,1
3354,2056265,0,362,1200,836,69.4,90.7833333333333,12
3355,2056523,1,407,800,11491,19.9375,32.598,29
3356,2057424,0,544,1000,2693,183,355.7625,74
3357,2057431,1,297,600,569,24.7857142857143,197.906666666667,17
3358,2057614,1,385,1000,205,30,205.22,133
3359,2058637,1,702,500,202,4,208.6,29
3360,2059369,0,677,600,338,63,277.77,44
3361,2059459,1,255,700,632,30.375,16.3490909090909,34
3362,2059646,0,754,800,493,68,416,14
3363,2059967,0,743,700,365,79.5,258.66,5
3364,2059980,1,419,500,2882,15.2,129.050714285714,9
3365,2060371,0,578,1800,1228,52.3333333333333,386.3,0
3366,2060524,1,255,500,905,15.9285714285714,184.866666666667,34
3367,2061159,0,411,500,121,35.5,106.586666666667,19
3368,2061739,0,353,1200,150,39.3333333333333,214.228,2
3369,2062489,1,469,500,999,9.2,141.802,218
3370,2063209,1,766,4000,65,8,255.9,152
3371,2064115,0,774,2800,582,52.5,547.878,0
3372,2064299,0,606,500,254,63.8,250,32
3373,2065019,0,752,500,208,23.7,70.96875,4
3374,2065122,0,617,700,362,111.5,208.9225,15
3375,2066129,1,450,600,539,31.2222222222222,75,73
3376,2066671,1,369,1300,1276,13.5555555555556,253.6,219
3377,2066992,0,612,700,689,18.5294117647059,156.774444444444,6
3378,2067244,0,495,500,488,80.5,249.4,7
3379,2067305,1,635,1200,2298,13.64,299.8,7
3380,2068201,1,457,600,674,18.25,129.228,9
3381,2068299,0,426,800,729,68,444,29
3382,2068916,0,209,1500,778,41,180.773333333333,24
3383,2068998,0,595,500,446,116,171.67,10
3384,2069149,1,684,2000,70,30.3636363636364,508.466,19
3385,2069338,1,261,800,6465,22.5,124.1,19
3386,2069491,0,545,1800,1610,82.3333333333333,560.225,8
3387,2069894,1,340,700,764,23.25,101.45,175
3388,2070886,1,530,500,539,30.5,728.725,248
3389,2070935,0,530,1900,1490,78,766.485,7
3390,2071816,0,638,1100,494,134,557.9,78
3391,2072085,0,512,500,508,61.8,122.238181818182,2
3392,2072693,1,712,500,357,15.6666666666667,59.8,19
3393,2072963,1,197,500,593,30.0909090909091,307.64,29
3394,2073671,0,745,500,280,49.8571428571429,150.8,1
3395,2074180,0,634,1600,3709,109.333333333333,294.796666666667,7
3396,2074275,1,276,600,634,12.6,31.6127272727273,234
3397,2075869,0,729,1000,526,34.8888888888889,239.656,15
3398,2077504,1,310,1000,1206,22.5,96.2,19
3399,2077555,0,484,2500,9353,53,173.5,19
3400,2077574,0,456,500,353,31.8181818181818,124.2525,4
3401,2078344,0,657,1000,915,42.5,330.27375,3
3402,2080522,1,459,500,514,11.2666666666667,166.975,25
3403,2080749,0,545,500,441,230,164.4,10
3404,2081377,1,468,500,125,17.2,148.34,80
3405,2081736,0,681,1300,1875,307,1001.5,12
3406,2082061,0,596,500,199,21.1428571428571,89.436,14
3407,2082712,1,584,500,267,20.875,106.4,29
3408,2082985,0,643,500,206,101,767,160
3409,2083933,0,502,500,167,55.3333333333333,115.55,27
3410,2084384,0,393,700,255,40,2545.86,3
3411,2085216,1,275,500,788,23,591.5,271
3412,2085672,0,251,700,774,55,126.05,4
3413,2086222,1,480,500,4124,19.0588235294118,177.678,19
3414,2086422,0,638,1000,971,27.2222222222222,242.23,79
3415,2087427,0,610,500,448,48.8,132.043,8
3416,2089806,0,613,500,472,151,135.616666666667,14
3417,2090048,1,490,2300,1604,12.96,201,19
3418,2090634,1,246,500,410,15.3333333333333,283.8,241
3419,2091061,0,567,800,408,28.8888888888889,140.517,14
3420,2092167,0,733,500,484,37.6666666666667,88.2141935483871,3
3421,2093072,0,689,600,665,92.5,177.187,29
3422,2093131,0,749,700,355,125,342.333333333333,29
3423,2093469,1,715,500,162,26,274,267
3424,2093986,0,279,700,685,23.9285714285714,90.7713333333333,6
3425,2094059,0,599,1000,95,33.7142857142857,317.8,2
3426,2094732,0,684,600,255,39.5,172.985714285714,9
3427,2095294,1,330,500,665,1,218.945,162
3428,2095751,0,546,700,520,341,237.95,0
3429,2096624,0,608,1000,943,164.5,660.333333333333,29
3430,2096666,1,278,500,611,11.9285714285714,55.1109090909091,29
3431,2097423,0,665,500,310,78,98.975,24
3432,2097617,0,450,1200,841,30.5,124.257142857143,26
3433,2098051,0,471,1000,1208,16.2631578947368,74.8,9
3434,2098819,0,461,700,388,24.2,118.348181818182,2
3435,2099427,0,643,500,606,41.8333333333333,156.862857142857,19
3436,2099560,0,366,2600,2170,18.4210526315789,359.18,1
3437,2100746,1,292,500,234,17,274.45,48
3438,2101422,0,790,2000,1428,163,742.83,19
3439,2101842,0,465,3000,14202,76,180.67,46
3440,2102320,0,425,700,711,114,168.9,2
3441,2103469,0,420,1200,1385,122,351.288571428571,4
3442,2106194,1,359,500,270,18.8,131.366666666667,29
3443,2107736,1,727,600,268,26.5,182.843333333333,6
3444,2108693,0,555,700,488,23,85.9008333333334,4
3445,2109120,1,584,500,431,24.6666666666667,164.95,30
3446,2109605,1,232,600,615,24.4615384615385,114.672857142857,24
3447,2109682,0,156,500,237,153.5,234.45,4
3448,2110022,0,372,1000,973,54.8333333333333,223.671428571429,9
3449,2111922,0,425,600,358,39,127.5925,14
3450,2112273,1,433,1500,652,13.04,136.592631578947,12
3451,2112363,0,627,500,543,36,405,12
3452,2112662,1,337,600,595,17.5263157894737,89.9885,3
3453,2114811,1,392,500,398,20.7,158.9,29
3454,2115951,0,591,500,530,160.5,592.633333333333,38
3455,2116337,0,686,600,279,116,161.535294117647,17
3456,2116835,0,491,700,883,33.75,150.594444444444,84
3457,2118081,1,669,1000,56,43.4285714285714,228.9,42
3458,2118165,0,433,1300,1751,19.8,208.25,19
3459,2118336,0,700,700,790,42.1428571428571,379,2
3460,2118337,0,647,700,535,16.5,90.71,9
3461,2118668,0,602,1000,551,33,273.284545454545,14
3462,2118882,1,795,2500,300,27,1683.95,101
3463,2119148,1,587,500,411,32,151.785,24
3464,2119418,1,753,1500,325,14.5,757,26
3465,2119453,0,590,1400,1705,62.8,408,26
3466,2120003,0,651,500,144,57,110.428571428571,2
3467,2120061,1,232,900,340,20.5,334.433333333333,14
3468,2120488,0,534,5000,997,79.6666666666667,415.03,44
3469,2120788,0,261,600,1393,42,231.53,193
3470,2121182,0,489,600,769,30,297.8,29
3471,2123965,0,692,1200,398,47.8571428571429,153.6,1
3472,2124142,1,740,900,103,9.56756756756757,1165,4
3473,2124796,0,329,600,225,144,153.185,29
3474,2124986,0,767,1500,856,92.5,1299,56
3475,2126037,1,405,500,191,17.3333333333333,104.925,6
3476,2127355,1,625,500,118,121,320.4,86
3477,2127600,0,699,600,221,151,298.125,8
3478,2128854,0,681,500,566,95.3333333333333,267.7,7
3479,2129156,0,413,500,431,67.3333333333333,193.4225,109
3480,2129546,0,634,600,988,32.3333333333333,221.125,19
3481,2130371,1,363,1500,2473,8.04878048780488,89,4
3482,2131510,0,605,500,386,31.2,186.3,4
3483,2131611,1,202,500,404,26.9166666666667,113.465,0
3484,2132235,0,544,700,638,10,291.9,5
3485,2134921,0,563,500,114,284,171.6,22
3486,2135231,0,576,500,386,66.2,455.8,19
3487,2137218,0,480,500,510,270,167.8305,0
3488,2137394,1,431,800,566,23,99.68625,4
3489,2137845,1,560,500,1523,53,335.348,39
3490,2139215,0,681,700,531,53,163.205,12
3491,2140920,1,395,500,276,15.3076923076923,103.083333333333,107
3492,2141480,0,424,1000,326,60.8,1019.1,16
3493,2142368,0,555,500,456,115.5,109.778,12
3494,2142504,1,276,900,752,17.4117647058824,168.875,24
3495,2143450,1,365,900,684,29.1666666666667,173.836666666667,163
3496,2143782,0,537,800,1051,26.8888888888889,373.823,96
3497,2143805,0,616,1000,655,92.6666666666667,268.81125,4
3498,2143851,0,588,3000,2443,73,1867.56666666667,29
3499,2144696,0,620,1000,3510,136,1055,9
3500,2144843,0,571,700,482,37.3333333333333,173.787142857143,12
3501,2145212,1,329,800,207,8,304.435,274
3502,2145403,0,681,1000,827,22.2,399.195,18
3503,2145798,0,665,2500,3457,37.2857142857143,171.46875,4
3504,2145948,0,635,500,604,150.5,572.216666666667,11
3505,2146667,0,497,800,4562,63.5,268.62,4
3506,2147822,1,517,500,433,27,191.972,8
3507,2148410,0,825,3000,397,67,134.177777777778,10
3508,2149556,0,498,2500,1353,22.4545454545455,808,9
3509,2151126,0,657,1400,1089,21.7142857142857,163.27,2
3510,2152202,0,605,1600,1626,14,187.295,12
3511,2152973,0,558,500,498,19.8125,288,14
3512,2153072,1,589,9000,1118,27.0909090909091,806.494,4
3513,2154067,0,194,1500,1676,24.0909090909091,352.3875,59
3514,2154848,0,686,1000,483,78.6666666666667,323.45,32
3515,2156024,0,694,4400,289,51.8333333333333,195.057142857143,8
3516,2156061,1,536,700,792,15.3333333333333,115.275,14
3517,2156162,0,743,500,193,53.4,110.358333333333,0
3518,2156745,1,792,1200,552,17.8823529411765,424.5,14
3519,2156821,1,325,700,548,11.44,150.4625,4
3520,2159258,0,712,500,313,118.5,169.24,13
3521,2159634,0,678,1000,338,70.3333333333333,220.1,14
3522,2160117,1,699,500,56,19,563.95,56
3523,2161725,0,558,2000,2089,56.75,346.881666666667,0
3524,2161764,0,431,500,129,50.1666666666667,160.932857142857,14
3525,2162287,0,570,1000,1024,57,296.08,4
3526,2162732,1,421,500,673,7.75,189,24
3527,2162948,1,411,800,918,5.52727272727273,83.3,4
3528,2164203,0,645,600,376,27.1111111111111,188.80625,0
3529,2164454,1,249,500,276,30,382.41,47
3530,2164817,0,726,500,230,52.5,540.5,21
3531,2165923,1,195,500,631,15.5,158.035,34
3532,2167050,0,659,2200,823,50.3333333333333,312.2725,17
3533,2167720,1,632,1800,251,22.8,222.725,15
3534,2167734,0,539,1000,459,111,855.266666666667,47
3535,2167806,0,699,900,752,52,478.9,6
3536,2168002,0,678,500,623,40.4,220.964,9
3537,2168566,0,741,800,99,116,131.395555555556,1
3538,2168685,0,390,2500,1646,100,538.035,12
3539,2169425,1,184,600,154,29.6666666666667,75.36875,4
3540,2169813,0,691,500,550,35,273.292222222222,12
3541,2172298,0,674,700,230,56,319.56,2
3542,2172588,1,628,500,371,157,262.5,109
3543,2173321,0,406,800,190,39.5,95.9666666666667,132
3544,2173480,1,553,700,3045,30.1666666666667,185.335,24
3545,2173661,0,545,900,536,89,92.7333333333333,94
3546,2173834,0,642,1200,1180,130,103.283333333333,2
3547,2174440,1,595,1000,55,7.46666666666667,212.455,7
3548,2174637,1,624,1400,139,1,511.7,305
3549,2175204,0,644,3000,1448,68,323.3,17
3550,2176209,0,570,500,187,75.3333333333333,71.575,26
3551,2176415,1,400,500,682,16.5,135.633333333333,78
3552,2176477,0,788,500,344,56.4,1000,6
3553,2177773,0,549,500,702,13.875,238.871764705882,34
3554,2178015,0,554,500,317,21.9230769230769,83.6035714285714,2
3555,2178188,0,573,1000,903,99,214.945,4
3556,2178888,1,383,800,358,20.1111111111111,258.985,4
3557,2179374,0,500,1500,1810,129,339.55,34
3558,2179725,0,649,500,198,55.3333333333333,260.49,2
3559,2180988,1,394,2000,1580,14.8,172.666666666667,4
3560,2181590,0,552,600,492,36,141.393333333333,0
3561,2182652,1,599,900,410,10.3703703703704,989,2
3562,2183917,1,575,2000,826,13.65,395.425,14
3563,2184182,1,298,800,441,16.25,336.42,178
3564,2184834,0,320,1000,911,35.25,126.111111111111,15
3565,2185579,0,617,600,257,58.75,186.4,7
3566,2186555,0,542,700,308,52.6666666666667,280.9225,99
3567,2187159,1,507,500,391,17.5,76.3790909090909,7
3568,2187447,1,547,700,311,14.0769230769231,187.366666666667,12
3569,2188532,1,531,1500,1376,18.6,58.045,9
3570,2189291,0,691,800,213,86.3333333333333,252.775,12
3571,2190027,1,437,1000,381,27,463.4,4
3572,2190489,0,679,500,598,84,312.28,7
3573,2191086,1,490,800,887,14.75,392.9,39
3574,2191164,1,330,600,172,23.5,365.85,125
3575,2191543,1,577,3000,755,30,799,154
3576,2193178,1,373,500,536,9.8,70.58,34
3577,2193522,1,339,1000,53,24.1111111111111,116.27,19
3578,2194449,1,521,700,636,29.875,307.024,19
3579,2195433,0,657,1000,434,19,530,7
3580,2195753,1,507,900,636,24.8,226.06,29
3581,2196498,0,641,500,312,72,230.25,0
3582,2197771,1,545,600,334,19.9166666666667,119.85,28
3583,2199206,0,503,700,853,29.2,47.3648076923077,4
3584,2199256,1,472,500,850,11,68.9888888888889,158
3585,2199842,0,431,500,200,24.6666666666667,149.797142857143,4
3586,2199904,0,714,600,317,102,238.833333333333,4
3587,2200319,0,643,500,499,36.5,127.025833333333,1
3588,2200912,0,649,900,814,53.3333333333333,73.7204545454546,0
3589,2201396,0,378,1500,1553,60.6666666666667,281.38,22
3590,2201977,0,687,800,868,37.75,128.662962962963,23
3591,2202719,0,630,600,464,44.5,252.86,12
3592,2203107,0,391,600,819,63,163.93,19
3593,2203166,1,608,700,5007,17.5,321.3,227
3594,2203722,1,590,1200,266,15.1875,100.858823529412,24
3595,2203808,1,572,500,1006,14,130.84,171
3596,2204730,0,601,500,584,77,66.5285714285714,14
3597,2205346,1,251,800,174,16.1333333333333,63.4233333333333,24
3598,2206016,1,679,3000,1341,26.5,143.615,2
3599,2206245,0,645,2300,1009,39.4,849.8,5
3600,2207533,1,649,1400,1098,29.7777777777778,520.95,2
3601,2208447,1,480,800,5842,30.25,280,4
3602,2210413,0,713,1200,83,146,226.95,76
3603,2210571,0,567,2800,1639,88.5,452.546666666667,4
3604,2212102,1,429,1500,4327,11.75,429.54,9
3605,2212328,0,606,500,449,32.6666666666667,155.792857142857,9
3606,2212814,1,401,1000,575,14,289.566666666667,161
3607,2212856,1,545,800,677,30,201.826,73
3608,2213033,1,299,600,132,20.25,160.45,14
3609,2213128,0,600,700,536,22.9,926.83,0
3610,2213189,0,458,700,592,30,69.12125,84
3611,2213373,0,557,500,338,15,329.895555555556,70
3612,2214011,1,324,500,577,6.80645161290323,139,52
3613,2214522,0,679,800,521,58,119.141111111111,29
3614,2214895,1,664,500,264,16.4615384615385,182,12
3615,2215794,0,319,1600,1409,14.4117647058824,1525,11
3616,2216025,0,727,700,99,70.3333333333333,130.475,0
3617,2217704,1,628,1500,154,14,114.45,19
3618,2217900,0,575,1000,724,19.2727272727273,699,5
3619,2217920,0,261,500,666,81,259.19,24
3620,2218123,1,371,700,671,5.97619047619048,49.9,5
3621,2218579,0,584,500,118,50,205.543333333333,14
3622,2219621,1,737,1500,411,21.2,423.41,9
3623,2220956,0,643,500,567,25.3333333333333,147.342,4
3624,2222607,0,567,500,448,31,218.354,17
3625,2222805,0,607,600,238,23.3333333333333,59.2636363636364,19
3626,2223399,1,673,700,136,16.3076923076923,94.13,24
3627,2223544,1,427,3000,4047,14,2080.95,201
3628,2224439,1,203,800,1525,20.1818181818182,256.07,19
3629,2226071,1,428,600,1099,14.0714285714286,81.94,50
3630,2226494,1,361,2000,622,12.9166666666667,629.1,9
3631,2227407,1,431,600,459,8,200.866666666667,151
3632,2228122,0,605,600,418,71,144.913333333333,61
3633,2228559,0,744,500,485,22.625,132.825,0
3634,2228655,0,397,800,680,31.125,133.518888888889,1
3635,2229015,1,474,1000,1167,12.3333333333333,101.79,96
3636,2229270,1,574,2000,1226,33.25,328.966666666667,58
3637,2229316,0,566,500,549,92,85.0726666666667,37
3638,2229592,1,638,1000,745,20.3636363636364,1008.39,12
3639,2230213,0,651,500,150,72,135.9,33
3640,2230236,0,675,1700,255,66.5,94.375,7
3641,2231008,1,566,500,570,13.5333333333333,132.6625,6
3642,2232836,0,602,500,302,90.5,156,7
3643,2234559,1,61,500,749,10.75,107.563333333333,65
3644,2235682,1,393,600,3280,30,780.466666666667,59
3645,2236008,1,477,500,569,7.41666666666667,198,129
3646,2236455,0,653,1000,622,22.75,179,11
3647,2236761,1,405,500,170,11.2,77.1,2
3648,2237451,0,708,2000,483,34,144.322,0
3649,2237676,1,599,500,815,13,178.666666666667,19
3650,2237678,1,403,500,599,13.4166666666667,126.2,64
3651,2238296,0,346,500,499,24.6,599,1
3652,2239131,0,703,500,292,73,217.464545454545,22
3653,2239887,1,382,2100,1030,12,1452.45,178
3654,2240019,0,496,800,1350,48.75,495.076,17
3655,2242011,0,508,900,1171,37.75,303.32,11
3656,2242441,1,414,700,1440,13.0588235294118,939.04,9
3657,2244620,0,617,900,1318,63,142.44,26
3658,2245406,0,550,700,626,14.125,66.7225,1
3659,2246401,1,669,500,69,44.75,162.575,9
3660,2246951,0,533,800,819,37.6666666666667,1593.975,24
3661,2247344,0,594,700,176,18.7777777777778,507.9,4
3662,2247761,0,499,700,254,17.2857142857143,84.21,34
3663,2249409,1,357,700,734,11.75,182.966666666667,29
3664,2249925,1,385,900,1601,13.4,403.9,4
3665,2249958,1,411,700,285,14,39.9,2
3666,2250604,0,631,500,166,87,286.126666666667,14
3667,2250682,1,521,800,601,26.2,283.8,27
3668,2251688,0,361,1000,205,47,453.42,9
3669,2251958,0,623,1900,1963,53.5,388.78,1
3670,2252721,0,370,500,571,22,81.2,23
3671,2252749,0,461,1000,360,52,174.815555555556,1
3672,2252821,0,650,600,633,85,324.825,2
3673,2253175,1,357,1100,1156,9,298.75,14
3674,2253548,1,705,600,173,7.84,235.215,9
3675,2253800,1,386,500,170,29.3333333333333,280.1,34
3676,2254275,1,588,700,324,30.2,119.781428571429,19
3677,2256505,1,615,500,225,28.75,595.255,43
3678,2256554,1,271,500,633,16.7272727272727,77.95,24
3679,2256934,0,392,500,249,204,227.55,1
3680,2256994,1,405,500,600,13.3333333333333,91.9675,132
3681,2258956,1,359,600,701,16.3636363636364,80.38,14
3682,2260628,0,648,700,417,52,136.433333333333,0
3683,2261213,1,365,700,1106,14.3076923076923,227.16,19
3684,2262070,1,513,500,125,15.3,400.61,22
3685,2262450,0,543,600,466,156,350.47,4
3686,2262627,1,448,500,740,10,70.6044444444445,9
3687,2262833,0,660,500,77,56.5,78.1466666666667,55
3688,2263160,1,494,1500,1350,22.75,309.6,119
3689,2263248,1,490,500,579,14.0769230769231,115.13,19
3690,2263462,1,408,500,477,9.52631578947369,74.3688888888889,4
3691,2266417,1,442,500,694,14.5384615384615,111.543333333333,19
3692,2267888,1,556,1500,69,14.4166666666667,334.773333333333,4
3693,2268926,1,609,5000,546,30.2,575.025,9
3694,2269079,0,652,900,305,25.4285714285714,362.245,2
3695,2270071,1,610,500,245,20.1111111111111,118.74,14
3696,2272587,1,584,1500,1055,30,780.05,155
3697,2272773,1,355,600,977,8,215.135,19
3698,2272878,1,556,2000,1112,18.1,880.65,12
